,0,1,2,predOp
40754,Alien,NNP,O,B-noun.person
40755,Invasion,NNP,O,I-noun.person
40756,to,TO,O,O
40757,LA,NNP,O,B-noun.communication
40758,https,NN,O,I-noun.communication
40759,:,:,O,O
40760,//www,NN,O,B-noun.communication
40761,.,.,O,O
40762,identifyla.com/thelatest/maxi,JJ,O,O
40763,m-halloween-2017-karma-international-brings-the-alien-invasion-to-la,JJ,O,O
40764,…,NN,O,B-noun.cognition
40765,In,IN,O,O
40766,my,PRP$,O,O
40767,newly,RB,O,O
40768,found,VBN,O,B-verb.cognition
40769,director,NN,O,B-noun.person
40770,element,NN,O,I-noun.person
40771,Go,NNP,O,I-noun.person
40772,follow,VBP,O,B-verb.motion
40773,@,RB,O,O
40774,iamchristina___,NN,O,B-noun.time
40775,to,TO,O,O
40776,see,VB,O,B-verb.perception
40777,what,WP,O,O
40778,I,PRP,O,O
40779,'m,VBP,O,B-verb.stative
40780,directing,VBG,O,B-verb.motion
40781,!,.,O,O
40782,!,.,O,O
40783,:,:,O,O
40784,…,JJ,O,O
40785,https,NN,O,B-noun.communication
40786,:,:,O,O
40787,//www,NN,O,B-noun.communication
40788,.,.,O,O
40789,instagram.com/p/Ba4hBejHwhd/,NN,O,B-noun.cognition
40790,Part,NN,O,B-noun.relation
40791,of,IN,O,O
40792,lunch,NN,O,B-noun.food
40793,.,.,O,O
40794,Heading,VBG,O,B-verb.motion
40795,to,TO,O,O
40796,get,VB,O,B-verb.possession
40797,a,DT,O,O
40798,Krusty,NNP,O,B-noun.person
40799,burger,NN,O,I-noun.person
40800,soon,RB,O,O
40801,.,.,O,O
40802,@,JJ,O,O
40803,Universal…,NNP,O,B-noun.person
40804,https,NN,O,I-noun.person
40805,:,:,O,O
40806,//www,NN,O,B-noun.communication
40807,.,.,O,O
40808,instagram.com/p/Ba4hAD6lMRUe,JJ,O,O
40809,nrXEjQhh7Un-W2a9R1ky5oW8Rc0/,JJ,O,O
40810,…,NN,O,B-noun.cognition
40811,#,#,O,O
40812,phillyviaargentinatacos,NN,O,B-noun.communication
40813,#,#,O,O
40814,38degrees,CD,O,O
40815,#,#,O,O
40816,monrovia,JJ,O,O
40817,#,#,O,O
40818,eatlocal,JJ,O,O
40819,@,NN,O,B-noun.time
40820,38,CD,O,O
40821,Degrees…,NNP,O,B-noun.time
40822,https,NN,O,I-noun.time
40823,:,:,O,O
40824,//www,NN,O,B-noun.communication
40825,.,.,O,O
40826,instagram.com/p/Ba4g19aAvMPj,JJ,O,O
40827,IwqwSTLfa0jm4YaxahcdM_HcPI0/,NNP,O,B-noun.person
40828,…,NN,O,I-noun.person
40829,Taking,VBG,O,B-verb.social
40830,a,DT,O,O
40831,little,JJ,O,O
40832,down,JJ,O,O
40833,time,NN,O,B-noun.time
40834,but,CC,O,O
40835,i,JJ,O,O
40836,’,NNP,O,B-noun.communication
40837,ll,NN,O,I-noun.communication
40838,be,VB,O,B-verb.stative
40839,back,RB,O,O
40840,to,TO,O,O
40841,work,VB,O,B-verb.stative
40842,later,RB,O,O
40843,this,DT,O,O
40844,week,NN,O,B-noun.time
40845,.,.,O,O
40846,Excited,VBN,O,B-verb.emotion
40847,to,TO,O,O
40848,share,NN,O,B-noun.act
40849,the,DT,O,O
40850,new…,JJ,O,O
40851,https,NN,O,B-noun.communication
40852,:,:,O,O
40853,//www,NN,O,B-noun.communication
40854,.,.,O,O
40855,instagram.com/p/Ba4g6mgjZAU/,NN,O,B-noun.cognition
40856,Music,NNP,O,B-noun.communication
40857,and,CC,O,O
40858,Fashion,NNP,O,B-noun.person
40859,.,.,O,O
40860,Solange,NNP,O,B-noun.communication
40861,’,NNP,O,I-noun.communication
40862,s,NN,O,I-noun.communication
40863,outfit,NN,O,I-noun.communication
40864,last,JJ,O,O
40865,night,NN,O,B-noun.time
40866,was,VBD,O,B-verb.stative
40867,timeless,JJ,O,O
40868,and,CC,O,O
40869,effortless,JJ,O,O
40870,.,.,O,O
40871,Great,NNP,O,B-noun.person
40872,performance.…,JJ,O,O
40873,https,NN,O,B-noun.communication
40874,:,:,O,O
40875,//www,NN,O,B-noun.communication
40876,.,.,O,O
40877,instagram.com/p/Ba4g54TltyT/,NN,O,B-noun.cognition
40878,Tune,NNP,O,B-noun.person
40879,in,IN,O,O
40880,now,RB,O,O
40881,to,TO,O,O
40882,http,VB,O,B-verb.communication
40883,:,:,O,O
40884,//www,NN,O,B-noun.communication
40885,.,.,O,O
40886,laradionow.com,CC,O,O
40887,Join,NNP,O,B-noun.communication
40888,Soul,NNP,O,I-noun.communication
40889,Crooner,NNP,O,I-noun.communication
40890,willdowning3,NN,O,I-noun.communication
40891,for,IN,O,O
40892,#,#,O,O
40893,TheWindDown,NNP,O,B-noun.act
40894,…,NNP,O,I-noun.act
40895,https,NN,O,I-noun.act
40896,:,:,O,O
40897,//www,NN,O,B-noun.communication
40898,.,.,O,O
40899,instagram.com/p/Ba4g6JzjRsv/,NN,O,B-noun.cognition
40900,A,DT,O,O
40901,sala,JJ,O,O
40902,llena,NN,O,B-noun.communication
40903,El,NNP,O,I-noun.communication
40904,público,NN,O,I-noun.communication
40905,de,IN,O,O
40906,Los,NNP,O,B-noun.act
40907,Angeles,NNP,O,I-noun.act
40908,finalmente,NN,O,I-noun.act
40909,disfrutó,NN,O,I-noun.act
40910,de,IN,O,O
40911,la,FW,O,O
40912,maravillosa,FW,O,O
40913,película…,FW,O,O
40914,https,NN,O,B-noun.communication
40915,:,:,O,O
40916,//www,NN,O,B-noun.communication
40917,.,.,O,O
40918,instagram.com/p/Ba4g3RQlIbR/,NN,O,B-noun.cognition
40919,No,DT,O,O
40920,se,JJ,O,O
40921,pierdan,NN,O,B-noun.act
40922,la,NN,O,I-noun.act
40923,colección,NN,O,I-noun.act
40924,de,IN,O,O
40925,Fes,NNP,O,B-noun.person
40926,exclusiva,FW,O,O
40927,en,FW,O,O
40928,johnson_tiendas,FW,O,O
40929,#,#,O,O
40930,PowerGirl,NNP,O,B-noun.person
40931,en,FW,O,O
40932,Los,NNP,O,B-noun.person
40933,Angeles,NNP,O,I-noun.person
40934,",",",",O,O
40935,…,NNP,O,B-noun.act
40936,https,NN,O,I-noun.act
40937,:,:,O,O
40938,//www,NN,O,B-noun.communication
40939,.,.,O,O
40940,instagram.com/p/Ba4gsSNBiTY/,NN,O,B-noun.cognition
40941,First,NNP,O,B-noun.act
40942,phase,NN,O,I-noun.act
40943,of,IN,O,O
40944,treatment,NN,O,O
40945,completed,VBN,O,O
40946,.,.,O,O
40947,Combination,NN,O,B-noun.cognition
40948,of,IN,O,O
40949,extractions,NNS,O,B-noun.communication
40950,",",",",O,O
40951,root,VBP,O,B-verb.emotion
40952,canal,JJ,O,O
40953,and,CC,O,O
40954,crowns,JJ,O,O
40955,#,#,O,O
40956,dentist,NN,O,B-noun.person
40957,…,JJ,O,O
40958,https,NN,O,B-noun.communication
40959,:,:,O,O
40960,//www,NN,O,B-noun.communication
40961,.,.,O,O
40962,instagram.com/p/Ba4g26khpD_/,NN,O,B-noun.cognition
40963,First,NNP,O,B-noun.act
40964,show,NN,O,I-noun.act
40965,with,IN,O,O
40966,these,DT,O,O
40967,dope,NN,O,B-noun.artifact
40968,musicians,NNS,O,I-noun.artifact
40969,&,CC,O,O
40970,@,NNP,O,B-noun.person
40971,MacMiller,NNP,O,I-noun.person
40972,at,IN,O,O
40973,#,#,O,O
40974,CampFlogGnaw,NNP,O,B-noun.person
40975,the,DT,O,O
40976,energy,NN,O,B-noun.communication
40977,was,VBD,O,B-verb.stative
40978,amazing,VBG,O,B-verb.communication
40979,!,.,O,O
40980,!,.,O,O
40981,!,.,O,O
40982,!,.,O,O
40983,…,JJ,O,O
40984,https,NN,O,B-noun.communication
40985,:,:,O,O
40986,//www,NN,O,B-noun.communication
40987,.,.,O,O
40988,instagram.com/p/Ba4g1_YAGhW/,NN,O,B-noun.cognition
40989,Just,RB,O,O
40990,a,DT,O,O
40991,few,JJ,O,O
40992,days,NNS,O,B-noun.time
40993,away,RB,O,O
40994,till,VBP,O,B-verb.communication
40995,“,JJ,O,O
40996,Unlocking,NNP,O,B-noun.person
40997,Your,PRP$,O,O
40998,Naked,NNP,O,B-noun.communication
40999,Truth,NNP,O,I-noun.communication
41000,",",",",O,O
41001,”,VBD,O,B-verb.communication
41002,the,DT,O,O
41003,event,NN,O,B-noun.location
41004,is,VBZ,O,B-verb.stative
41005,based,VBN,O,B-verb.cognition
41006,on,IN,O,O
41007,a,DT,O,O
41008,book,NN,O,B-noun.artifact
41009,“,NN,O,I-noun.artifact
41010,NAKED,NNP,O,I-noun.artifact
41011,”,NNP,O,I-noun.artifact
41012,by…,NN,O,I-noun.artifact
41013,https,NN,O,I-noun.artifact
41014,:,:,O,O
41015,//www,NN,O,B-noun.communication
41016,.,.,O,O
41017,instagram.com/p/Ba4gvh8H_0n/,NN,O,B-noun.cognition
41018,Congratulations,NNS,O,B-noun.person
41019,to,TO,O,O
41020,our,PRP$,O,O
41021,Varsity,NNP,O,B-noun.group
41022,Flag,NNP,O,I-noun.group
41023,Football,NNP,O,I-noun.group
41024,team,NN,O,I-noun.group
41025,on,IN,O,O
41026,a,DT,O,O
41027,great,JJ,O,O
41028,season,NN,O,B-noun.person
41029,!,.,O,O
41030,We,PRP,O,O
41031,are,VBP,O,B-verb.stative
41032,so,RB,O,O
41033,proud,JJ,O,O
41034,of,IN,O,O
41035,your…,JJ,O,O
41036,https,NN,O,B-noun.communication
41037,:,:,O,O
41038,//www,NN,O,B-noun.communication
41039,.,.,O,O
41040,instagram.com/p/Ba4gzLvFCH2/,NN,O,B-noun.cognition
41041,#,#,O,O
41042,Motivated,VBN,O,B-verb.social
41043,We,PRP,O,O
41044,need,VBP,O,B-verb.stative
41045,to,TO,O,O
41046,remember,VB,O,B-verb.motion
41047,to,TO,O,O
41048,forget,VB,O,B-verb.cognition
41049,about,IN,O,O
41050,our,PRP$,O,O
41051,fears,NNS,O,B-noun.artifact
41052,in,IN,O,O
41053,order,NN,O,B-noun.time
41054,to,TO,O,O
41055,live,VB,O,B-verb.possession
41056,the,DT,O,O
41057,way,NN,O,B-noun.attribute
41058,we,PRP,O,O
41059,want.…,VBP,O,O
41060,https,NNS,O,B-noun.group
41061,:,:,O,O
41062,//www,NN,O,B-noun.communication
41063,.,.,O,O
41064,instagram.com/p/Ba4gvVyFaLA/,NN,O,B-noun.cognition
41065,Thanks,NNS,O,B-noun.communication
41066,for,IN,O,O
41067,the,DT,O,O
41068,awesome,JJ,O,O
41069,interview,NN,O,B-noun.communication
41070,@,NNP,O,I-noun.communication
41071,voyagelamag,NN,O,I-noun.communication
41072,check,NN,O,I-noun.communication
41073,out,IN,O,O
41074,the,DT,O,O
41075,full,JJ,O,O
41076,story,NN,O,B-noun.communication
41077,at,IN,O,O
41078,the,DT,O,O
41079,link,NN,O,B-noun.communication
41080,in,IN,O,O
41081,our,PRP$,O,O
41082,bio…,NN,O,B-noun.communication
41083,https,NN,O,I-noun.communication
41084,:,:,O,O
41085,//www,NN,O,B-noun.communication
41086,.,.,O,O
41087,instagram.com/p/Ba4WnEoAsFg/,NN,O,B-noun.cognition
41088,Victoria,NNP,O,B-noun.act
41089,Mazur,NNP,O,I-noun.act
41090,victoria_mazur_,NN,O,I-noun.act
41091,by,IN,O,O
41092,James,NNP,O,B-noun.person
41093,Glader,NNP,O,I-noun.person
41094,.,.,O,O
41095,To,TO,O,O
41096,collaborate,VB,O,B-verb.emotion
41097,and,CC,O,O
41098,for,IN,O,O
41099,print,NN,O,B-noun.cognition
41100,sales,NNS,O,I-noun.cognition
41101,email…,VBP,O,O
41102,https,NN,O,B-noun.person
41103,:,:,O,O
41104,//www,NN,O,B-noun.communication
41105,.,.,O,O
41106,instagram.com/p/Ba4gul1lluJ/,NN,O,B-noun.cognition
41107,Just,RB,O,O
41108,Sold,VBN,O,B-verb.possession
41109,!,.,O,O
41110,Congratualtions,NNS,O,B-noun.person
41111,to,TO,O,O
41112,Juliana,NNP,O,B-noun.person
41113,'s,POS,O,O
41114,clients,NNS,O,B-noun.artifact
41115,for,IN,O,O
41116,closing,VBG,O,B-verb.communication
41117,escrow,NN,O,B-noun.time
41118,on,IN,O,O
41119,their,PRP$,O,O
41120,home,NN,O,B-noun.location
41121,in,IN,O,O
41122,El…,NNP,O,B-noun.location
41123,https,NN,O,I-noun.location
41124,:,:,O,O
41125,//www,NN,O,B-noun.communication
41126,.,.,O,O
41127,instagram.com/p/Ba4gt3vlOLk/,NN,O,B-noun.cognition
41128,I,PRP,O,O
41129,said,VBD,O,B-verb.communication
41130,I,PRP,O,O
41131,'d,MD,O,O
41132,be,VB,O,B-verb.stative
41133,back,RB,O,O
41134,mixedco,NN,O,B-noun.time
41135,I,PRP,O,O
41136,had,VBD,O,B-verb.possession
41137,to,TO,O,O
41138,try,VB,O,B-verb.social
41139,one,CD,O,O
41140,of,IN,O,O
41141,there,EX,O,O
41142,sandwiches,NNS,O,B-noun.artifact
41143,...,:,O,O
41144,.I,RB,O,O
41145,tried,VBD,O,B-verb.social
41146,the,DT,O,O
41147,smoked,JJ,O,O
41148,brisket…,NN,O,B-noun.cognition
41149,https,NN,O,I-noun.cognition
41150,:,:,O,O
41151,//www,NN,O,B-noun.communication
41152,.,.,O,O
41153,instagram.com/p/Ba4gtf8nBuS/,NN,O,B-noun.cognition
41154,So,RB,O,O
41155,much,JJ,O,O
41156,fun,NN,O,B-noun.act
41157,being,VBG,O,B-verb.stative
41158,Leelu,NNP,O,B-noun.artifact
41159,(,(,O,O
41160,it,PRP,O,O
41161,was,VBD,O,B-verb.stative
41162,hard,JJ,O,O
41163,to,TO,O,O
41164,pee,VB,O,B-verb.social
41165,tho,NN,O,B-noun.act
41166,!,.,O,O
41167,),),O,O
41168,~,VBP,O,B-verb.stative
41169,~,JJ,O,O
41170,Epic,NNP,O,B-noun.event
41171,event,NN,O,I-noun.event
41172,and,CC,O,O
41173,dj,NN,O,B-noun.person
41174,'s,POS,O,O
41175,.,.,O,O
41176,society_unici…,JJ,O,O
41177,https,NN,O,B-noun.communication
41178,:,:,O,O
41179,//www,NN,O,B-noun.communication
41180,.,.,O,O
41181,instagram.com/p/Ba4gtN-HBrV/,NN,O,B-noun.cognition
41182,SUN,NNP,O,B-noun.time
41183,UP,NNP,O,I-noun.time
41184,.,.,O,O
41185,en,IN,O,O
41186,Los,NNP,O,B-noun.person
41187,Angeles,NNP,O,I-noun.person
41188,",",",",O,O
41189,California,NNP,O,B-noun.person
41190,https,NN,O,I-noun.person
41191,:,:,O,O
41192,//www,NN,O,B-noun.communication
41193,.,.,O,O
41194,instagram.com/p/Ba4gpW5FZs4/,NN,O,B-noun.cognition
41195,RT,NNP,O,B-noun.communication
41196,@,NNP,O,I-noun.communication
41197,RalphPaglia,NNP,O,I-noun.communication
41198,:,:,O,O
41199,Longer,JJR,O,O
41200,tweets,NNS,O,B-noun.group
41201,have,VBP,O,O
41202,not,RB,O,O
41203,ruined,VBN,O,B-verb.perception
41204,Twitter,NNP,O,B-noun.communication
41205,-,:,O,O
41206,http,NN,O,B-noun.communication
41207,:,:,O,O
41208,//,NN,O,B-noun.act
41209,klou.tt/nmld55q4y37e,NN,O,I-noun.act
41210,TE,NNP,O,B-noun.person
41211,$,$,O,O
41212,TING,NNP,O,B-noun.location
41213,.,.,O,O
41214,en,VB,O,B-verb.cognition
41215,Los,NNP,O,B-noun.person
41216,Angeles,NNP,O,I-noun.person
41217,",",",",O,O
41218,California,NNP,O,B-noun.person
41219,https,NN,O,I-noun.person
41220,:,:,O,O
41221,//www,NN,O,B-noun.communication
41222,.,.,O,O
41223,instagram.com/p/Ba4gi1VF34I/,NN,O,B-noun.cognition
41224,How,WRB,O,O
41225,do,VBP,O,B-verb.social
41226,I,PRP,O,O
41227,get,VB,O,B-verb.possession
41228,a,DT,O,O
41229,pumpkin,NN,O,B-noun.act
41230,like,IN,O,O
41231,@,NNP,O,B-noun.person
41232,carlcheryam,NN,O,I-noun.person
41233,!,.,O,O
41234,!,.,O,O
41235,!,.,O,O
41236,@,JJ,O,O
41237,Beats,NNS,O,B-noun.communication
41238,By,IN,O,O
41239,Dre,NNP,O,B-noun.person
41240,https,NN,O,I-noun.person
41241,:,:,O,O
41242,//www,NN,O,B-noun.communication
41243,.,.,O,O
41244,instagram.com/p/Ba4gm_2BR7c/,NN,O,B-noun.cognition
41245,That,DT,O,O
41246,time,NN,O,B-noun.event
41247,you,PRP,O,O
41248,buy,VBP,O,B-verb.possession
41249,something,NN,O,B-noun.Tops
41250,just,RB,O,O
41251,for,IN,O,O
41252,the,DT,O,O
41253,packaging,NN,O,B-noun.act
41254,and,CC,O,O
41255,it,PRP,O,O
41256,rocks,VBZ,O,B-verb.stative
41257,your,PRP$,O,O
41258,world,NN,O,B-noun.group
41259,!,.,O,O
41260,Slowly,RB,O,O
41261,picking,VBG,O,B-verb.communication
41262,up…,JJ,O,O
41263,https,NN,O,B-noun.communication
41264,:,:,O,O
41265,//www,NN,O,B-noun.communication
41266,.,.,O,O
41267,instagram.com/p/Ba4gmceBV7S/,NN,O,B-noun.cognition
41268,Human,JJ,O,O
41269,beings,NNS,O,B-noun.person
41270,have,VBP,O,B-verb.possession
41271,an,DT,O,O
41272,innate,NN,O,B-noun.artifact
41273,need,NN,O,I-noun.artifact
41274,to,TO,O,O
41275,communicate,VB,O,B-verb.emotion
41276,.,.,O,O
41277,It,PRP,O,O
41278,is,VBZ,O,B-verb.stative
41279,our,PRP$,O,O
41280,job,NN,O,B-noun.act
41281,as,IN,O,O
41282,artists,NNS,O,B-noun.person
41283,to,TO,O,O
41284,reach,VB,O,B-verb.motion
41285,out,RP,O,O
41286,and…,JJ,O,O
41287,https,NN,O,B-noun.communication
41288,:,:,O,O
41289,//www,NN,O,B-noun.communication
41290,.,.,O,O
41291,instagram.com/p/Ba4glwkA5n5/,NN,O,B-noun.cognition
41292,Hop,NNP,O,B-noun.person
41293,to,TO,O,O
41294,SJC,NNP,O,B-noun.location
41295,(,(,O,O
41296,@,JJ,O,O
41297,Gate,NNP,O,B-noun.time
41298,33B,CD,O,O
41299,in,IN,O,O
41300,Los,NNP,O,B-noun.location
41301,Angeles,NNP,O,I-noun.location
41302,",",",",O,O
41303,CA,NNP,O,B-noun.person
41304,),),O,O
41305,https,NN,O,B-noun.communication
41306,:,:,O,O
41307,//www,NN,O,B-noun.communication
41308,.,.,O,O
41309,swarmapp.com/c/he1AlJKjCx9,NN,O,B-noun.cognition
41310,I,PRP,O,O
41311,'m,VBP,O,B-verb.stative
41312,at,IN,O,O
41313,@,NNP,O,B-noun.location
41314,UnionStationLa,NNP,O,I-noun.location
41315,in,IN,O,O
41316,Los,NNP,O,B-noun.location
41317,Angeles,NNP,O,I-noun.location
41318,",",",",O,O
41319,CA,NNP,O,B-noun.person
41320,https,NN,O,I-noun.person
41321,:,:,O,O
41322,//www,NN,O,B-noun.communication
41323,.,.,O,O
41324,swarmapp.com/c/1NqWW5j81aC,NN,O,B-noun.cognition
41325,"0,5M",CD,O,O
41326,#,#,O,O
41327,RoadToOneMillion,NNP,O,B-noun.act
41328,Cuándo,NNP,O,I-noun.act
41329,creéis,NN,O,I-noun.act
41330,que,NN,O,I-noun.act
41331,llegamos,NN,O,I-noun.act
41332,?,.,O,O
41333,#,#,O,O
41334,EquipoTEKENDO,NNP,O,B-noun.person
41335,en,FW,O,O
41336,Youtube,NNP,O,B-noun.communication
41337,https,NN,O,I-noun.communication
41338,:,:,O,O
41339,//www,NN,O,B-noun.communication
41340,.,.,O,O
41341,instagram.com/p/Ba4gehLDSkC/,NN,O,B-noun.cognition
41342,It,PRP,O,O
41343,was,VBD,O,B-verb.stative
41344,an,DT,O,O
41345,honor,JJ,O,O
41346,meeting,NN,O,B-noun.cognition
41347,you,PRP,O,O
41348,this,DT,O,O
41349,past,JJ,O,O
41350,Saturday,NNP,O,B-noun.time
41351,Coalo,NNP,O,I-noun.time
41352,Zamorano,NNP,O,I-noun.time
41353,.,.,O,O
41354,Your…,NNP,O,B-noun.person
41355,https,NN,O,I-noun.person
41356,:,:,O,O
41357,//www,NN,O,B-noun.communication
41358,.,.,O,O
41359,instagram.com/p/Ba4gcOKlKVh3,JJ,O,O
41360,aWcGrC0k2vv5Dmm2g4daHZMK680/,NN,O,B-noun.person
41361,…,NN,O,I-noun.person
41362,...,:,O,O
41363,when,WRB,O,O
41364,you,PRP,O,O
41365,do,VBP,O,O
41366,n't,RB,O,O
41367,know,VB,O,B-verb.cognition
41368,the,DT,O,O
41369,homie,NN,O,B-noun.group
41370,banjo,NN,O,I-noun.group
41371,song..,NN,O,I-noun.group
41372,had,VBD,O,B-verb.possession
41373,an,DT,O,O
41374,epic,JJ,O,O
41375,ass,NN,O,B-noun.event
41376,time,NN,O,I-noun.event
41377,eating,VBG,O,B-verb.consumption
41378,salmon,NN,O,B-noun.food
41379,&,CC,O,O
41380,double…,NN,O,B-noun.act
41381,https,NN,O,I-noun.act
41382,:,:,O,O
41383,//www,NN,O,B-noun.communication
41384,.,.,O,O
41385,instagram.com/p/Ba4gb2aAfKc/,NN,O,B-noun.cognition
41386,Tell,VB,O,B-verb.communication
41387,me,PRP,O,O
41388,you,PRP,O,O
41389,wouldn,VBP,O,B-verb.stative
41390,’,JJ,O,O
41391,t,NN,O,B-noun.person
41392,watch,VB,O,B-verb.perception
41393,our,PRP$,O,O
41394,spoof,NN,O,B-noun.communication
41395,on,IN,O,O
41396,#,#,O,O
41397,narcos,NN,O,B-noun.person
41398,!,.,O,O
41399,?,.,O,O
41400,Stop,NNP,O,B-noun.person
41401,Lying,VBG,O,B-verb.motion
41402,to,TO,O,O
41403,Agent,NNP,O,B-noun.person
41404,Peña,NNP,O,I-noun.person
41405,or,CC,O,O
41406,Gustavo,NNP,O,B-noun.person
41407,gets,VBZ,O,B-verb.motion
41408,it,PRP,O,O
41409,!,.,O,O
41410,!,.,O,O
41411,…,JJ,O,O
41412,https,NN,O,B-noun.communication
41413,:,:,O,O
41414,//www,NN,O,B-noun.communication
41415,.,.,O,O
41416,instagram.com/p/Ba4gPFOlN-c/,NN,O,B-noun.cognition
41417,#,#,O,O
41418,diadelosmuertos,NNS,O,B-noun.communication
41419,#,#,O,O
41420,laresistance,NN,O,B-noun.communication
41421,#,#,O,O
41422,unidoscontraelodio,JJ,O,O
41423,@,NNP,O,B-noun.communication
41424,Grand,NNP,O,I-noun.communication
41425,Park,NNP,O,I-noun.communication
41426,https,NN,O,I-noun.communication
41427,:,:,O,O
41428,//www,NN,O,B-noun.communication
41429,.,.,O,O
41430,instagram.com/p/Ba4gR5BHshG-,JJ,O,O
41431,5-eFv5PeVZWoTSbZ1N1Y5d7GzQ0/,JJ,O,O
41432,…,NN,O,B-noun.cognition
41433,Getting,VBG,O,B-verb.possession
41434,our,PRP$,O,O
41435,wings,NNS,O,B-noun.food
41436,on,IN,O,O
41437,in,IN,O,O
41438,prep,NN,O,B-noun.location
41439,for,IN,O,O
41440,a,DT,O,O
41441,week,NN,O,B-noun.time
41442,full,JJ,O,O
41443,of,IN,O,O
41444,fundraisers,NNS,O,B-noun.communication
41445,#,#,O,O
41446,charityauctioneer,NN,O,B-noun.act
41447,…,NN,O,I-noun.act
41448,https,NN,O,I-noun.act
41449,:,:,O,O
41450,//www,NN,O,B-noun.communication
41451,.,.,O,O
41452,instagram.com/p/Ba4gAPZDYcz/,NN,O,B-noun.cognition
41453,Uhhh,NN,O,O
41454,...,:,O,O
41455,Lesbians,NNPS,O,B-noun.person
41456,are,VBP,O,B-verb.stative
41457,beautiful,JJ,O,O
41458,bro,NN,O,B-noun.person
41459,.,.,O,O
41460,Good,JJ,O,O
41461,luck,NN,O,B-noun.communication
41462,with,IN,O,O
41463,that,DT,O,O
41464,GURD,NNP,O,B-noun.location
41465,.,.,O,O
41466,#,#,O,O
41467,AddedForYourProtection,NNP,O,B-noun.communication
41468,#,#,O,O
41469,Tact,NNP,O,B-noun.communication
41470,…,NNP,O,I-noun.communication
41471,https,NN,O,I-noun.communication
41472,:,:,O,O
41473,//www,NN,O,B-noun.communication
41474,.,.,O,O
41475,instagram.com/p/Ba4gN8RhAs6/,NN,O,B-noun.cognition
41476,Colts,NNS,O,B-noun.time
41477,10.29.17,CD,O,O
41478,@,$,O,O
41479,5,CD,O,O
41480,Line,NNP,O,B-noun.time
41481,https,NN,O,I-noun.time
41482,:,:,O,O
41483,//www,NN,O,B-noun.communication
41484,.,.,O,O
41485,instagram.com/p/Ba4gV5xBkkx/,NN,O,B-noun.cognition
41486,Feeling,VBG,O,B-verb.emotion
41487,Fall,NNP,O,B-noun.time
41488,#,#,O,O
41489,happymonday,JJ,O,O
41490,#,#,O,O
41491,halloween,JJ,O,O
41492,@,NNP,O,B-noun.communication
41493,BeautyBalm,NNP,O,I-noun.communication
41494,Studio,NNP,O,I-noun.communication
41495,https,NN,O,I-noun.communication
41496,:,:,O,O
41497,//www,NN,O,B-noun.communication
41498,.,.,O,O
41499,instagram.com/p/Ba4gYJOHnNP/,NN,O,B-noun.cognition
41500,Just,RB,O,O
41501,posted,VBN,O,B-verb.emotion
41502,a,DT,O,O
41503,photo,NN,O,B-noun.event
41504,@,NN,O,I-noun.event
41505,Culver,NNP,O,I-noun.event
41506,City,NNP,O,I-noun.event
41507,Arts,NNP,O,I-noun.event
41508,District,NNP,O,I-noun.event
41509,https,NN,O,I-noun.event
41510,:,:,O,O
41511,//www,NN,O,B-noun.communication
41512,.,.,O,O
41513,instagram.com/p/Ba4gSZkn11qD,JJ,O,O
41514,JLNNQs1IRA0Ti5g6Ic8rjfm-rw0/,JJ,O,O
41515,…,NN,O,B-noun.cognition
41516,ah,NN,O,B-noun.time
41517,",",",",O,O
41518,McDowell,NNP,O,B-noun.person
41519,'s,POS,O,O
41520,was,VBD,O,B-verb.stative
41521,everything,NN,O,B-noun.quantity
41522,I,PRP,O,O
41523,hoped,VBD,O,B-verb.contact
41524,for,IN,O,O
41525,and,CC,O,O
41526,more,JJR,O,O
41527,...,:,O,O
41528,friendly…,NN,O,B-noun.person
41529,https,NN,O,I-noun.person
41530,:,:,O,O
41531,//www,NN,O,B-noun.communication
41532,.,.,O,O
41533,instagram.com/p/Ba4gXVPADReK,JJ,O,O
41534,zOxPs_iy-wieyoSi5Ve14YJ8y80/,JJ,O,O
41535,…,NN,O,B-noun.cognition
41536,The,DT,O,O
41537,card,NN,O,B-noun.communication
41538,I,PRP,O,O
41539,picked,VBD,O,B-verb.contact
41540,at,IN,O,O
41541,yoga,NN,O,B-noun.location
41542,today,NN,O,B-noun.time
41543,.,.,O,O
41544,A,DT,O,O
41545,nice,JJ,O,O
41546,mantra,NN,O,B-noun.communication
41547,for,IN,O,O
41548,us,PRP,O,O
41549,all,DT,O,O
41550,.,.,O,O
41551,#,#,O,O
41552,fullfillment,JJ,O,O
41553,#,#,O,O
41554,selfgratification,NN,O,B-noun.communication
41555,…,FW,O,O
41556,https,NN,O,B-noun.communication
41557,:,:,O,O
41558,//www,NN,O,B-noun.communication
41559,.,.,O,O
41560,instagram.com/p/Ba4f-AznMad/,NN,O,B-noun.cognition
41561,The,DT,O,O
41562,the_thejgold,JJ,O,O
41563,@,NN,O,B-noun.person
41564,noellecarter,JJ,O,O
41565,list,NN,O,B-noun.cognition
41566,of,IN,O,O
41567,#,#,O,O
41568,top101,NN,O,B-noun.artifact
41569,restaurants,NNS,O,I-noun.artifact
41570,in,IN,O,O
41571,LA,NNP,O,B-noun.location
41572,is,VBZ,O,B-verb.stative
41573,out,RP,O,O
41574,!,.,O,O
41575,!,.,O,O
41576,!,.,O,O
41577,!,.,O,O
41578,And,CC,O,O
41579,6,CD,O,O
41580,of,IN,O,O
41581,the,DT,O,O
