,0,1,2,predOp
20168,drag,JJ,O,O
20169,#,#,O,O
20170,RuPaul,NNP,O,B-noun.person
20171,When,WRB,O,O
20172,your,PRP$,O,O
20173,Hollywood,NNP,O,B-noun.communication
20174,Walk,NNP,O,I-noun.communication
20175,of,IN,O,O
20176,Fame,NNP,O,B-noun.time
20177,Day,NNP,O,I-noun.time
20178,gets,VBZ,O,O
20179,overshadowed,VBN,O,B-verb.stative
20180,by,IN,O,O
20181,the,DT,O,O
20182,#,#,O,O
20183,JusticeForShangela,NNP,O,B-noun.person
20184,movement,NN,O,I-noun.person
20185,.,.,O,O
20186,This,DT,O,O
20187,is,VBZ,O,B-verb.stative
20188,a,DT,O,O
20189,day,NN,O,B-noun.time
20190,that,WDT,O,O
20191,will,MD,O,B-verb.communication
20192,live,VB,O,B-verb.stative
20193,in,IN,O,O
20194,infamy,NN,O,B-noun.location
20195,.,.,O,O
20196,I'mma,NNP,O,B-noun.person
20197,find,VB,O,B-verb.possession
20198,your,PRP$,O,O
20199,star,NN,O,B-noun.body
20200,",",",",O,O
20201,Ru,NNP,O,B-noun.person
20202,",",",",O,O
20203,and,CC,O,O
20204,I'mma,NNP,O,B-noun.person
20205,scratch,VBP,O,B-verb.communication
20206,'Shangela,POS,O,O
20207,Laquifa,NNP,O,B-noun.person
20208,Wadley,NNP,O,I-noun.person
20209,',POS,O,O
20210,on,IN,O,O
20211,to,TO,O,O
20212,it,PRP,O,O
20213,.,.,O,O
20214,https,NN,O,B-noun.communication
20215,:,:,O,O
20216,//,JJ,O,O
20217,twitter.com/michellevisage,NN,O,B-noun.act
20218,/status/974696465288257536,NN,O,I-noun.act
20219,…,NN,O,I-noun.act
20220,RuPaul,NNP,O,B-noun.person
20221,has,VBZ,O,B-verb.possession
20222,a,DT,O,O
20223,star,NN,O,B-noun.artifact
20224,on,IN,O,O
20225,the,DT,O,O
20226,Hollywood,NNP,O,B-noun.communication
20227,Walk,NNP,O,I-noun.communication
20228,of,IN,O,O
20229,Fame,NNP,O,B-noun.food
20230,.,.,O,O
20231,This,DT,O,O
20232,delights,NNS,O,B-noun.act
20233,me,PRP,O,O
20234,way,NN,O,B-noun.attribute
20235,more,JJR,O,O
20236,than,IN,O,O
20237,I,PRP,O,O
20238,thought,VBD,O,B-verb.cognition
20239,it,PRP,O,O
20240,would,MD,O,O
20241,.,.,O,O
20242,pic.twitter.com/pYTkXwHaeM,VB,O,B-verb.stative
20243,RuPaul,NNP,O,B-noun.person
20244,gets,VBZ,O,B-verb.motion
20245,star,NN,O,B-noun.state
20246,on,IN,O,O
20247,Hollywood,NNP,O,B-noun.communication
20248,Walk,NNP,O,I-noun.communication
20249,of,IN,O,O
20250,Fame,NNP,O,B-noun.act
20251,http,NN,O,I-noun.act
20252,:,:,O,O
20253,//,NN,O,B-noun.act
20254,ift.tt/2tRBmtH,NN,O,I-noun.act
20255,RuPaul,NNP,O,B-noun.person
20256,is,VBZ,O,B-verb.stative
20257,the,DT,O,O
20258,second,JJ,O,O
20259,drag,NN,O,B-noun.act
20260,queen,NN,O,I-noun.act
20261,to,TO,O,O
20262,get,VB,O,B-verb.possession
20263,a,DT,O,O
20264,star,NN,O,B-noun.artifact
20265,on,IN,O,O
20266,the,DT,O,O
20267,Hollywood,NNP,O,B-noun.communication
20268,Walk,NNP,O,I-noun.communication
20269,of,IN,O,O
20270,Fame,NNP,O,B-noun.food
20271,.,.,O,O
20272,The,DT,O,O
20273,first,JJ,O,O
20274,was,VBD,O,B-verb.stative
20275,Cher,NNP,O,B-noun.person
20276,.,.,O,O
20277,#,#,O,O
20278,dragrace,NN,O,B-noun.person
20279,pic.twitter.com/HyjCb3KRT5,NN,O,I-noun.person
20280,throw,NN,O,B-noun.time
20281,shade,VBD,O,B-verb.change
20282,alllll,JJ,O,O
20283,ya,NN,O,B-noun.person
20284,want,NN,O,I-noun.person
20285,",",",",O,O
20286,but,CC,O,O
20287,this,DT,O,O
20288,is,VBZ,O,B-verb.stative
20289,progress,JJ,O,O
20290,@,NNP,O,B-noun.communication
20291,RuPaul,NNP,O,I-noun.communication
20292,#,#,O,O
20293,walkoffame,NN,O,B-noun.act
20294,@,NNP,O,I-noun.act
20295,Hollywood,NNP,O,I-noun.act
20296,Walk,NNP,O,I-noun.act
20297,of,IN,O,O
20298,Fame,NNP,O,B-noun.act
20299,https,NN,O,I-noun.act
20300,:,:,O,O
20301,//www,NN,O,B-noun.communication
20302,.,.,O,O
20303,instagram.com/p/BgZoZ8zDw1P/,NN,O,B-noun.cognition
20304,RuPaul,NNP,O,B-noun.person
20305,just,RB,O,O
20306,got,VBD,O,B-verb.possession
20307,a,DT,O,O
20308,star,NN,O,B-noun.artifact
20309,on,IN,O,O
20310,the,DT,O,O
20311,Hollywood,NNP,O,B-noun.communication
20312,Walk,NNP,O,I-noun.communication
20313,of,IN,O,O
20314,Fame,NNP,O,B-noun.act
20315,http,NN,O,I-noun.act
20316,:,:,O,O
20317,//,JJ,O,O
20318,toplocalnow.com/us/los-angeles,NNS,O,B-noun.artifact
20319,/at/15,JJ,O,O
20320,#,#,O,O
20321,t13718707,NN,O,B-noun.person
20322,…,NN,O,I-noun.person
20323,RuPaul,NNP,O,B-noun.person
20324,Says,VBZ,O,B-verb.communication
20325,It,PRP,O,O
20326,'Means,VBZ,O,B-verb.cognition
20327,the,DT,O,O
20328,World,NNP,O,B-noun.group
20329,',POS,O,O
20330,to,TO,O,O
20331,Receive,VB,O,B-verb.possession
20332,a,DT,O,O
20333,Star,NN,O,B-noun.artifact
20334,on,IN,O,O
20335,the,DT,O,O
20336,Hollywood,NNP,O,B-noun.communication
20337,Walk,NNP,O,I-noun.communication
20338,of,IN,O,O
20339,Fame,NNP,O,B-noun.communication
20340,(,(,O,O
20341,Exclusive,NNP,O,B-verb.stative
20342,),),O,O
20343,|,FW,O,O
20344,Entertainment,NNP,O,B-noun.time
20345,Tonight,NNP,O,B-noun.time
20346,http,NN,O,I-noun.time
20347,:,:,O,O
20348,//www,NN,O,B-noun.communication
20349,.,.,O,O
20350,gossip-addict.com/article/home/e,JJ,O,O
20351,ntertainment-tonight/5aac3e87e0544772a34da813/rupaul-says-it-means-the-world-to-receive-a-star-on-the-hollywood-walk-of-fame-exclusive,JJ,O,O
20352,?,.,O,O
20353,lang=en-us,JJ,O,O
20354,&,CC,O,O
20355,utm_campaign=post-auto,JJ,O,O
20356,&,CC,O,O
20357,utm_medium=twitter,JJ,O,O
20358,&,CC,O,O
20359,utm_source=gossip-addict-en-us,JJ,O,O
20360,…,NN,O,B-noun.cognition
20361,The,DT,O,O
20362,exact,JJ,O,O
20363,moment,NN,O,B-noun.time
20364,@,NNP,O,B-noun.location
20365,RuPaul,NNP,O,I-noun.location
20366,'s,POS,O,O
20367,star,NN,O,B-noun.communication
20368,was,VBD,O,B-verb.stative
20369,unveiled,VBN,O,B-verb.contact
20370,on,IN,O,O
20371,the,DT,O,O
20372,Hollywood,NNP,O,B-noun.communication
20373,Walk,NNP,O,I-noun.communication
20374,of,IN,O,O
20375,Fame,NNP,O,B-noun.time
20376,today,NN,O,I-noun.time
20377,.,.,O,O
20378,Wow,NNP,O,B-noun.person
20379,.,.,O,O
20380,pic.twitter.com/Vs4y0qNJQ7,NN,O,B-noun.cognition
20381,@,RB,O,O
20382,Hollywood,NNP,O,B-noun.communication
20383,Walk,NNP,O,I-noun.communication
20384,of,IN,O,O
20385,Fame,NNP,O,B-noun.act
20386,https,NN,O,I-noun.act
20387,:,:,O,O
20388,//www,NN,O,B-noun.communication
20389,.,.,O,O
20390,instagram.com/p/BgZnmPyF8fx5,VB,O,B-verb.possession
20391,1OQifVEWTQnY9JvYNEkpeNMc740/,CD,O,O
20392,…,NN,O,B-noun.time
20393,OMG,NN,O,B-noun.communication
20394,!,.,O,O
20395,!,.,O,O
20396,!,.,O,O
20397,...,:,O,O
20398,...,:,O,O
20399,I,PRP,O,O
20400,ca,MD,O,O
20401,n't,RB,O,O
20402,believe,VB,O,B-verb.cognition
20403,that,IN,O,O
20404,@,NN,O,B-noun.person
20405,RuPaul,NNP,O,I-noun.person
20406,was,VBD,O,O
20407,received,VBN,O,B-verb.cognition
20408,a,DT,O,O
20409,star,NN,O,B-noun.artifact
20410,of,IN,O,O
20411,the,DT,O,O
20412,Hollywood,NNP,O,B-noun.communication
20413,Walk,NNP,O,I-noun.communication
20414,of,IN,O,O
20415,Fame,NNP,O,B-noun.food
20416,in…,JJ,O,O
20417,https,NN,O,B-noun.communication
20418,:,:,O,O
20419,//www,NN,O,B-noun.communication
20420,.,.,O,O
20421,instagram.com/p/BgZm9HgHveJ/,NN,O,B-noun.cognition
20422,RuPaul,NNP,O,B-noun.person
20423,Says,VBZ,O,B-verb.communication
20424,It,PRP,O,O
20425,‘,VBZ,O,B-verb.stative
20426,Means,NNPS,O,B-noun.person
20427,the,DT,O,O
20428,World,NNP,O,B-noun.group
20429,’,NN,O,I-noun.group
20430,to,TO,O,O
20431,Receive,VB,O,B-verb.possession
20432,a,DT,O,O
20433,Star,NN,O,B-noun.artifact
20434,on,IN,O,O
20435,the,DT,O,O
20436,Hollywood,NNP,O,B-noun.communication
20437,Walk,NNP,O,I-noun.communication
20438,of,IN,O,O
20439,Fame,NNP,O,B-noun.communication
20440,(,(,O,O
20441,Exclusive,NNP,O,B-verb.stative
20442,),),O,O
20443,https,NN,O,B-noun.communication
20444,:,:,O,O
20445,//,JJ,O,O
20446,lovegossip.us/rupaul-says-it,JJ,O,O
20447,-means-the-world-to-receive-a-star-on-the-hollywood-walk-of-fame-exclusive/,NN,O,B-noun.person
20448,…,NN,O,I-noun.person
20449,#,#,O,O
20450,RT,NNP,O,B-noun.communication
20451,@,NNP,O,I-noun.communication
20452,Variety,NNP,O,I-noun.communication
20453,:,:,O,O
20454,It,PRP,O,O
20455,'s,VBZ,O,B-verb.stative
20456,official,JJ,O,O
20457,!,.,O,O
20458,@,NN,O,B-noun.person
20459,RuPaul,NNP,O,I-noun.person
20460,is,VBZ,O,B-verb.stative
20461,the,DT,O,O
20462,newest,JJ,O,O
20463,member,NN,O,B-noun.time
20464,of,IN,O,O
20465,the,DT,O,O
20466,Hollywood,NNP,O,B-noun.communication
20467,Walk,NNP,O,I-noun.communication
20468,of,IN,O,O
20469,Fame,NNP,O,B-noun.food
20470,.,.,O,O
20471,#,#,O,O
20472,DragRace,NNP,O,B-noun.location
20473,#,#,O,O
20474,AllStars3,NNP,O,B-noun.person
20475,pic.twitter.com/MW72Jg2EGG,NN,O,I-noun.person
20476,@,JJ,O,O
20477,Variety,NN,O,B-noun.communication
20478,:,:,O,O
20479,.,.,O,O
20480,@,VB,O,B-verb.cognition
20481,RuPaul,NNP,O,B-noun.person
20482,poses,NNS,O,I-noun.person
20483,with,IN,O,O
20484,his,PRP$,O,O
20485,shiny,JJ,O,O
20486,new,JJ,O,O
20487,star,NN,O,B-noun.state
20488,on,IN,O,O
20489,the,DT,O,O
20490,Hollywood,NNP,O,B-noun.communication
20491,Walk,NNP,O,I-noun.communication
20492,of,IN,O,O
20493,Fame,NNP,O,B-noun.act
20494,http,NN,O,I-noun.act
20495,:,:,O,O
20496,//,JJ,O,O
20497,bit.ly/2FqW4WM,NN,O,B-noun.person
20498,pic.twitter.com/egyO2c3QCa,NN,O,I-noun.person
20499,``,``,O,O
20500,'','',O,O
20501,Condragulations,NNS,O,B-noun.group
20502,@,VBP,O,O
20503,RuPaul,NNP,O,B-noun.person
20504,on,IN,O,O
20505,adding,VBG,O,B-verb.social
20506,your,PRP$,O,O
20507,to,TO,O,O
20508,the,DT,O,O
20509,Hollywood,NNP,O,B-noun.communication
20510,Walk,NNP,O,I-noun.communication
20511,of,IN,O,O
20512,Fame,NNP,O,B-noun.time
20513,",",",",O,O
20514,where,WRB,O,O
20515,it,PRP,O,O
20516,will,MD,O,B-verb.communication
20517,remind,VB,O,B-verb.cognition
20518,everyone,NN,O,B-noun.person
20519,who,WP,O,O
20520,sees,VBZ,O,B-verb.cognition
20521,it,PRP,O,O
20522,to,TO,O,O
20523,love,VB,O,B-verb.emotion
20524,themselves,PRP,O,O
20525,and,CC,O,O
20526,work,VB,O,B-verb.stative
20527,!,.,O,O
20528,pic.twitter.com/h3SsVMBEqI,NN,O,B-noun.cognition
20529,RuPaul,NNP,O,B-noun.person
20530,just,RB,O,O
20531,got,VBD,O,B-verb.possession
20532,a,DT,O,O
20533,star,NN,O,B-noun.artifact
20534,on,IN,O,O
20535,the,DT,O,O
20536,Hollywood,NNP,O,B-noun.communication
20537,Walk,NNP,O,I-noun.communication
20538,of,IN,O,O
20539,Fame,NNP,O,B-noun.act
20540,http,NN,O,I-noun.act
20541,:,:,O,O
20542,//,JJ,O,O
20543,lat.ms/2FFXb4U,NN,O,B-noun.person
20544,pic.twitter.com/JKfKd99lrF,NN,O,I-noun.person
20545,Jane,NNP,O,B-noun.act
20546,Fonda,NNP,O,I-noun.act
20547,Presents,NNP,O,I-noun.act
20548,RuPaul,NNP,O,I-noun.act
20549,with,IN,O,O
20550,His,PRP$,O,O
20551,Star,NN,O,B-noun.artifact
20552,on,IN,O,O
20553,Hollywood,NNP,O,B-noun.communication
20554,'s,POS,O,O
20555,Walk,NN,O,B-noun.artifact
20556,of,IN,O,O
20557,Fame,NNP,O,B-noun.act
20558,http,NN,O,I-noun.act
20559,:,:,O,O
20560,//,NN,O,B-noun.act
20561,peoplem.ag/YH93hi1,NN,O,I-noun.act
20562,Donald,NNP,O,B-noun.person
20563,Trump,NNP,O,I-noun.person
20564,'s,POS,O,O
20565,Hollywood,NNP,O,B-noun.person
20566,Walk,NNP,O,I-noun.person
20567,Of,IN,O,O
20568,Fame,NNP,O,B-noun.act
20569,Star,NNP,O,I-noun.act
20570,Demolished,NNP,O,I-noun.act
20571,By,IN,O,O
20572,Sledgehammers,NNP,O,B-noun.act
20573,|,NNP,O,I-noun.act
20574,Deadline,NNP,O,I-noun.act
20575,http,NN,O,I-noun.act
20576,:,:,O,O
20577,//,NN,O,B-noun.act
20578,ref.gl/c8nM58p9,NN,O,I-noun.act
20579,RuPaul,NNP,O,B-noun.person
20580,just,RB,O,O
20581,got,VBD,O,B-verb.possession
20582,a,DT,O,O
20583,star,NN,O,B-noun.artifact
20584,on,IN,O,O
20585,the,DT,O,O
20586,Hollywood,NNP,O,B-noun.communication
20587,Walk,NNP,O,I-noun.communication
20588,of,IN,O,O
20589,Fame,NNP,O,B-noun.act
20590,http,NN,O,I-noun.act
20591,:,:,O,O
20592,//,JJ,O,O
20593,lat.ms/2FFXb4U,NN,O,B-noun.person
20594,pic.twitter.com/DV0zcAADS2,NN,O,I-noun.person
20595,Jane,NNP,O,B-noun.person
20596,Fonda,NNP,O,I-noun.person
20597,will,MD,O,B-verb.communication
20598,present,VB,O,B-verb.social
20599,RuPaul,NNP,O,B-noun.person
20600,with,IN,O,O
20601,his,PRP$,O,O
20602,Hollywood,NNP,O,B-noun.location
20603,Walk,NNP,O,I-noun.location
20604,of,IN,O,O
20605,Fame,NNP,O,B-noun.act
20606,star,NN,O,I-noun.act
20607,https,NN,O,I-noun.act
20608,:,:,O,O
20609,//,JJ,O,O
20610,goo.gl/tfMo9W,NN,O,B-noun.communication
20611,#,#,O,O
20612,LGBT,NNP,O,B-noun.person
20613,#,#,O,O
20614,GayNews,NNP,O,B-noun.person
20615,@,JJ,O,O
20616,aleebabee,NN,O,B-noun.communication
20617,Were,NNP,O,I-noun.communication
20618,you,PRP,O,O
20619,at,IN,O,O
20620,Ru,NNP,O,B-noun.location
20621,Paul,NNP,O,I-noun.location
20622,'s,POS,O,O
20623,Hollywood,NNP,O,B-noun.communication
20624,Walk,NNP,O,I-noun.communication
20625,of,IN,O,O
20626,Fame,NNP,O,B-noun.act
20627,Ceremony,NNP,O,I-noun.act
20628,?,.,O,O
20629,RuPaul,NNP,O,B-noun.person
20630,gets,VBZ,O,B-verb.motion
20631,star,NN,O,B-noun.state
20632,on,IN,O,O
20633,Hollywood,NNP,O,B-noun.communication
20634,Walk,NNP,O,I-noun.communication
20635,of,IN,O,O
20636,Fame,NNP,O,B-noun.act
20637,http,NN,O,I-noun.act
20638,:,:,O,O
20639,//,NN,O,B-noun.act
20640,ift.tt/2tRBmtH,NN,O,I-noun.act
20641,The,DT,O,O
20642,world,NN,O,B-noun.group
20643,is,VBZ,O,B-verb.stative
20644,ending,VBG,O,B-verb.stative
20645,.,.,O,O
20646,But,CC,O,O
20647,@,JJ,O,O
20648,RuPaul,NNP,O,B-noun.person
20649,is,VBZ,O,B-verb.stative
20650,getting,VBG,O,B-verb.stative
20651,a,DT,O,O
20652,star,NN,O,B-noun.artifact
20653,on,IN,O,O
20654,the,DT,O,O
20655,Hollywood,NNP,O,B-noun.location
20656,walk,NN,O,I-noun.location
20657,of,IN,O,O
20658,fame,NN,O,B-noun.act
20659,.,.,O,O
20660,So,RB,O,O
20661,",",",",O,O
20662,there,EX,O,O
20663,’,VBZ,O,B-verb.perception
20664,s,NN,O,B-noun.communication
20665,that,WDT,O,O
20666,.,.,O,O
20667,RuPaul,NNP,O,B-noun.person
20668,gets,VBZ,O,B-verb.motion
20669,Hollywood,NNP,O,B-noun.person
20670,Walk,NNP,O,I-noun.person
20671,of,IN,O,O
20672,Fame,NNP,O,B-noun.act
20673,star,NN,O,I-noun.act
20674,in,IN,O,O
20675,grand,JJ,O,O
20676,ceremony,NN,O,B-noun.cognition
20677,https,NN,O,I-noun.cognition
20678,:,:,O,O
20679,//,NN,O,B-noun.act
20680,goo.gl/fb/gxTnmf,NN,O,I-noun.act
20681,RuPaul,RB,O,O
20682,honoured,VBN,O,B-verb.emotion
20683,as,IN,O,O
20684,first,JJ,O,O
20685,drag,VBP,O,O
20686,queen,NN,O,O
20687,to,TO,O,O
20688,get,VB,O,B-verb.possession
20689,star,NN,O,B-noun.artifact
20690,on,IN,O,O
20691,Hollywood,NNP,O,B-noun.communication
20692,Walk,NNP,O,I-noun.communication
20693,of,IN,O,O
20694,Fame,NNP,O,B-noun.act
20695,http,NN,O,I-noun.act
20696,:,:,O,O
20697,//,NN,O,B-noun.act
20698,ift.tt/2piwNUq,NN,O,I-noun.act
20699,#,#,O,O
20700,Israel,NNP,O,B-noun.location
20701,#,#,O,O
20702,UPI,NNP,O,B-noun.communication
20703,reports,NNS,O,I-noun.communication
20704,broadcast,NN,O,B-noun.communication
20705,by,IN,O,O
20706,#,#,O,O
20707,TheIsraelCompany,NN,O,B-noun.communication
20708,:,:,O,O
20709,RuPaul,NNP,O,B-noun.person
20710,Andre,NNP,O,I-noun.person
20711,Charles,NNP,O,I-noun.person
20712,gets,VBZ,O,B-verb.motion
20713,star,NN,O,B-noun.state
20714,on,IN,O,O
20715,the,DT,O,O
20716,Hollywood,NNP,O,B-noun.communication
20717,Walk,NNP,O,I-noun.communication
20718,of,IN,O,O
20719,Fame,NNP,O,B-noun.location
20720,-,:,O,O
20721,Entertainer,NN,O,B-noun.communication
20722,and,CC,O,O
20723,author,NN,O,B-noun.person
20724,RuPaul,NNP,O,I-noun.person
20725,Andre,NNP,O,I-noun.person
20726,Charles,NNP,O,I-noun.person
20727,was,VBD,O,B-verb.stative
20728,honored,VBN,O,B-verb.emotion
20729,Friday,NNP,O,B-noun.time
20730,with,IN,O,O
20731,a,DT,O,O
20732,star,NN,O,B-noun.artifact
20733,on,IN,O,O
20734,the,DT,O,O
20735,Hollywood,NNP,O,B-noun.communication
20736,Walk,NNP,O,I-noun.communication
20737,of,IN,O,O
20738,Fame,NNP,O,B-noun.food
20739,.,.,O,O
20740,http,NN,O,B-noun.communication
20741,:,:,O,O
20742,//,NN,O,B-noun.act
20743,ow.ly/kOfw50gSQMm,NN,O,I-noun.act
20744,#,#,O,O
20745,USA,NNP,O,B-noun.person
20746,#,#,O,O
20747,UPI,NNP,O,B-noun.person
20748,#,#,O,O
20749,NEWS,NNP,O,B-noun.communication
20750,broadcast,NN,O,I-noun.communication
20751,by,IN,O,O
20752,#,#,O,O
20753,EMET_NEWS_PRESS,NNP,O,B-noun.person
20754,RuPaul,NNP,O,I-noun.person
20755,Andre,NNP,O,I-noun.person
20756,Charles,NNP,O,I-noun.person
20757,gets,VBZ,O,B-verb.motion
20758,star,NN,O,B-noun.state
20759,on,IN,O,O
20760,the,DT,O,O
20761,Hollywood,NNP,O,B-noun.communication
20762,Walk,NNP,O,I-noun.communication
20763,of,IN,O,O
20764,Fame,NNP,O,B-noun.location
20765,-,:,O,O
20766,Entertainer,NN,O,B-noun.communication
20767,and,CC,O,O
20768,author,NN,O,B-noun.person
20769,RuPaul,NNP,O,I-noun.person
20770,Andre,NNP,O,I-noun.person
20771,Charles,NNP,O,I-noun.person
20772,was,VBD,O,B-verb.stative
20773,honored,VBN,O,B-verb.emotion
20774,Friday,NNP,O,B-noun.time
20775,with,IN,O,O
20776,a,DT,O,O
20777,star,NN,O,B-noun.artifact
20778,on,IN,O,O
20779,the,DT,O,O
20780,Hollywood,NNP,O,B-noun.communication
20781,Walk,NNP,O,I-noun.communication
20782,of,IN,O,O
20783,Fame,NNP,O,B-noun.food
20784,.,.,O,O
20785,http,NN,O,B-noun.communication
20786,:,:,O,O
20787,//,NN,O,B-noun.act
20788,ow.ly/R6DL50gSQM8,NN,O,I-noun.act
20789,RuPaul,NNP,O,B-noun.person
20790,Honored,NNP,O,I-noun.person
20791,on,IN,O,O
20792,the,DT,O,O
20793,Hollywood,NNP,O,B-noun.communication
20794,Walk,NNP,O,I-noun.communication
20795,of,IN,O,O
20796,Fame,NNP,O,B-noun.act
20797,http,NN,O,I-noun.act
20798,:,:,O,O
20799,//,NN,O,B-noun.act
20800,zestynews.com/post/535667,NN,O,I-noun.act
20801,?,.,O,O
20802,ut,JJ,O,O
20803,m_source=zesty_cali,NN,O,B-noun.communication
20804,&,CC,O,O
20805,utm_medium=Zesty-Twitter,JJ,O,O
20806,…,NN,O,B-noun.person
20807,pic.twitter.com/tkI4Tteux2,NN,O,I-noun.person
20808,@,NN,O,B-noun.communication
20809,RuPaul,NNP,O,I-noun.communication
20810,Condragulations,NNP,O,I-noun.communication
20811,on,IN,O,O
20812,finally,RB,O,O
20813,getting,VBG,O,B-verb.possession
20814,your,PRP$,O,O
20815,long,JJ,O,O
20816,overdue,JJ,O,O
20817,star,NN,O,B-noun.time
20818,on,IN,O,O
20819,the,DT,O,O
20820,Hollywood,NNP,O,B-noun.communication
20821,Walk,NNP,O,I-noun.communication
20822,of,IN,O,O
20823,Fame,NNP,O,B-noun.food
20824,.,.,O,O
20825,You,PRP,O,O
20826,'re,VBP,O,B-verb.stative
20827,such,PDT,O,O
20828,a,DT,O,O
20829,wonderful,JJ,O,O
20830,person,NN,O,B-noun.person
20831,whose,WP$,O,O
20832,light,JJ,O,O
20833,shines,NNS,O,B-noun.artifact
20834,so,RB,O,O
20835,bright,VBD,O,B-verb.cognition
20836,it,PRP,O,O
20837,'s,VBZ,O,B-verb.stative
20838,helped,VBN,O,B-verb.social
20839,others,NNS,O,B-noun.group
20840,get,VBP,O,B-verb.change
20841,through,IN,O,O
20842,the,DT,O,O
20843,darkness,NN,O,B-noun.state
20844,.,.,O,O
20845,RuPaul,NNP,O,B-noun.person
20846,speaks,VBZ,O,B-verb.communication
20847,at,IN,O,O
20848,Hollywood,NNP,O,B-noun.location
20849,Walk,NNP,O,I-noun.location
20850,of,IN,O,O
20851,Fame,NNP,O,B-noun.act
20852,Star,NNP,O,I-noun.act
20853,Ceremony,NNP,O,I-noun.act
20854,https,NN,O,I-noun.act
20855,:,:,O,O
20856,//www,NN,O,B-noun.communication
20857,.,.,O,O
20858,google.com/url,NN,O,O
20859,?,.,O,O
20860,rct=j,NN,O,B-noun.person
20861,&,CC,O,O
20862,sa=t,NN,O,B-noun.communication
20863,&,CC,O,O
20864,url=https,NN,O,B-noun.communication
20865,:,:,O,O
20866,//www.youtube.com/watch,NN,O,B-noun.person
20867,%,NN,O,I-noun.person
20868,3Fv,CD,O,O
20869,%,NN,O,B-noun.time
20870,3DwbQQP6yjqBw,CD,O,O
20871,&,CC,O,O
20872,ct=ga,NN,O,B-noun.communication
20873,&,CC,O,O
20874,cd=CAIyGjIxY2E2N2NjMDZjYjAxMGY6Y29tOmVuOlVT,NN,O,B-noun.communication
20875,&,CC,O,O
20876,usg=AFQjCNEln89WGYM-V_zb4vZqdh3gUBCHIA,JJ,O,O
20877,…,NN,O,B-noun.cognition
20878,Condragulations,NNS,O,B-noun.person
20879,to,TO,O,O
20880,@,VB,O,B-verb.creation
20881,RuPaul,NNP,O,B-noun.artifact
20882,on,IN,O,O
20883,getting,VBG,O,B-verb.possession
20884,a,DT,O,O
20885,star,NN,O,B-noun.artifact
20886,on,IN,O,O
20887,the,DT,O,O
20888,hollywood,NN,O,B-noun.act
20889,walk,NN,O,I-noun.act
20890,of,IN,O,O
20891,fame,NN,O,B-noun.act
20892,xxxx,NN,O,I-noun.act
20893,RuPaul,NNP,O,B-noun.person
20894,Honored,NNP,O,I-noun.person
20895,on,IN,O,O
20896,the,DT,O,O
20897,Hollywood,NNP,O,B-noun.communication
20898,Walk,NNP,O,I-noun.communication
20899,of,IN,O,O
20900,Fame,NNP,O,B-noun.act
20901,http,NN,O,I-noun.act
20902,:,:,O,O
20903,//www,NN,O,B-noun.communication
20904,.,.,O,O
20905,nbcwashington.com/entertainment/,CC,O,O
20906,entertainment-news/RuPaul-Walk-of-Fame-Hollywood-Watch-Live-Honor-477101063.html,JJ,O,O
20907,?,.,O,O
20908,akmobile=o,NN,O,B-noun.person
20909,…,NN,O,I-noun.person
20910,@,JJ,O,O
20911,warwornfashion,NN,O,B-noun.person
20912,Hey,NNP,O,I-noun.person
20913,!,.,O,O
20914,Were,NNP,O,B-noun.person
20915,you,PRP,O,O
20916,able,JJ,O,O
20917,to,TO,O,O
20918,see,VB,O,B-verb.perception
20919,video,NN,O,B-noun.communication
20920,of,IN,O,O
20921,RuPaul,NNP,O,B-noun.communication
20922,getting,VBG,O,B-verb.change
20923,his,PRP$,O,O
20924,Hollywood,NNP,O,B-noun.location
20925,Walk,NNP,O,I-noun.location
20926,of,IN,O,O
20927,Fame,NNP,O,B-noun.time
20928,Star,NNP,O,I-noun.time
20929,today,NN,O,I-noun.time
20930,?,.,O,O
20931,RuPaul,NNP,O,B-noun.person
20932,Honored,NNP,O,I-noun.person
20933,With,IN,O,O
20934,Star,NNP,O,B-noun.person
20935,On,IN,O,O
20936,The,DT,O,O
20937,Hollywood,NNP,O,B-noun.person
20938,Walk,NNP,O,I-noun.person
20939,Of,IN,O,O
20940,Fame,NNP,O,B-noun.act
20941,https,NN,O,I-noun.act
20942,:,:,O,O
20943,//,NN,O,B-noun.act
20944,fb.me/9k4cgGfz5,NN,O,I-noun.act
20945,Congrats,NNS,O,B-noun.communication
20946,to,TO,O,O
20947,@,VB,O,B-verb.creation
20948,RuPaul,NNP,O,B-noun.artifact
20949,on,IN,O,O
20950,getting,VBG,O,B-verb.possession
20951,your,PRP$,O,O
20952,star,NN,O,B-noun.artifact
20953,on,IN,O,O
20954,the,DT,O,O
20955,Hollywood,NNP,O,B-noun.communication
20956,Walk,NNP,O,I-noun.communication
20957,of,IN,O,O
20958,Fame,NNP,O,B-noun.food
20959,.,.,O,O
20960,Well,NNP,O,B-noun.person
20961,deserved,VBD,O,B-verb.emotion
20962,.,.,O,O
20963,RuPaul,NNP,O,B-noun.person
20964,Honored,NNP,O,I-noun.person
20965,With,IN,O,O
20966,Star,NNP,O,B-noun.person
20967,On,IN,O,O
20968,The,DT,O,O
20969,Hollywood,NNP,O,B-noun.person
20970,Walk,NNP,O,I-noun.person
20971,Of,IN,O,O
20972,Fame,NNP,O,B-noun.act
20973,http,NN,O,I-noun.act
20974,:,:,O,O
