username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
icebaby1031;2018-03-17 08:58;1;1;"Just saw rupaul received a star on the Hollywood walk of fame . Congrats! Now....I think we need to start a campaign to get @vanillaice his own star! #vanillaicewalkoffame #vipposseassemble #getinwhereyoufitin @DIYNetwork @LAWalkOfFame #grassroots";;@vanillaice @DIYNetwork @LAWalkOfFame;#vanillaicewalkoffame #vipposseassemble #getinwhereyoufitin #grassroots;"975038795967016963";https://twitter.com/icebaby1031/status/975038795967016963
MirrorCeleb;2018-03-17 08:56;4;22;"RuPaul becomes first drag queen to be receive star on Hollywood Walk of Fame https://www. mirror.co.uk/3am/celebrity- news/rupaul-becomes-first-drag-queen-12203247 … pic.twitter.com/BoOqFzpsbK";;;;"975038192494751745";https://twitter.com/MirrorCeleb/status/975038192494751745
DeepRedRadio;2018-03-17 08:52;0;0;"RuPaul is first drag queen to get star on Hollywood Walk of Fame https://www. standard.co.uk/showbiz/celebr ity-news/rupaul-is-first-drag-queen-to-get-star-on-hollywood-walk-of-fame-a3792546.html …";;;;"975037198646087681";https://twitter.com/DeepRedRadio/status/975037198646087681
JonathanBlalock;2018-03-17 08:47;0;5;"Jane Fonda Presents RuPaul with His Star on Hollywood 's Walk of Fame - People. Congrats, @RuPaul ! https:// apple.news/A1AVOV_seRhSNW KJ_vgV93Q …";;@RuPaul;;"975036024106528768";https://twitter.com/JonathanBlalock/status/975036024106528768
Laulhus;2018-03-17 08:38;0;0;"Hollywood Nights en Hollywood Walk of Fame https://www. instagram.com/p/Bgbfx0Kjzr6/";;;;"975033542186098689";https://twitter.com/Laulhus/status/975033542186098689
ForensicPI;2018-03-17 08:32;0;0;"Hollywood ’s celebrity RuPaul is the first Drag Queen to be inaugurated onto the Hollywood Walk of Fame https://www. theexpositor.tv/blog/hollywood s-celebrity-rupaul-is-the-first-drag-queen-to-be-inaugurated-onto-the-hollywood-walk-of-fame/ …";;;;"975032090176532480";https://twitter.com/ForensicPI/status/975032090176532480
goss_ie;2018-03-17 08:32;0;0;"PICS: RuPaul unveils star on the Hollywood Walk of Fame http:// bit.ly/2pkJ9uC pic.twitter.com/NkLdodpROI";;;;"975032008144547840";https://twitter.com/goss_ie/status/975032008144547840
djtokars404;2018-03-17 08:30;0;0;"You gotta stay down for the #Hollywood #CaliLove @Hollywood Walk of Fame https://www. instagram.com/p/Bgbe2j-lMpJ/";;@Hollywood;#Hollywood #CaliLove;"975031512545529857";https://twitter.com/djtokars404/status/975031512545529857
LordJhonAshford;2018-03-17 07:57;0;0;"RuPaul Honored With Star On The Hollywood Walk Of Fame https:// fb.me/1I8IYrmdZ";;;;"975023397519482880";https://twitter.com/LordJhonAshford/status/975023397519482880
Mets710;2018-03-17 07:56;0;0;"The first and best. Lynda Carter is finally getting her star on the Hollywood Walk of Fame http://www. metv.com/stories/lynda- carter-is-finally-getting-her-star-on-the-hollywood-walk-of-fame/ …";;;;"975023062520299525";https://twitter.com/Mets710/status/975023062520299525
legendsbpool;2018-03-17 07:55;0;1;"In 2011 Buddy Holly received a star on the Hollywood Walk of Fame to commemorate his 75th birthday. Heres a throwback to Buddy at Legends Blackpool! #LegendsBlackpool #20YearsInBlackpool #We 'veMoved #NewYearNewHome #BlackpoolTowerBallroom #Legends2018 #throwback #2011#Buddyholly pic.twitter.com/dbSFU7ckWj";;;#LegendsBlackpool #20YearsInBlackpool #We #NewYearNewHome #BlackpoolTowerBallroom #Legends2018 #throwback #2011 #Buddyholly;"975022738569089026";https://twitter.com/legendsbpool/status/975022738569089026
UFOParanormNews;2018-03-17 07:45;0;0;"#TelegraphNews Emotional RuPaul makes history with Hollywood Walk of Fame star https:// goo.gl/1HnYck";;;#TelegraphNews;"975020296452345857";https://twitter.com/UFOParanormNews/status/975020296452345857
RashabhB;2018-03-17 07:41;0;0;"Walk of fame #hollywood #walkoffame #portrait #quirky #la #losangeles #travel #traveler #igers … https://www. instagram.com/p/BgbZRvzl3LP/";;;#hollywood #walkoffame #portrait #quirky #la #losangeles #travel #traveler #igers;"975019247729627136";https://twitter.com/RashabhB/status/975019247729627136
happystalker;2018-03-17 07:40;0;0;"RuPaul is first drag queen to get star on Hollywood Walk of Fame https://www. standard.co.uk/showbiz/celebr ity-news/rupaul-is-first-drag-queen-to-get-star-on-hollywood-walk-of-fame-a3792546.html … @StephenAtHome";;@StephenAtHome;;"975019032830234624";https://twitter.com/happystalker/status/975019032830234624
happystalker;2018-03-17 07:40;0;0;"RuPaul is first drag queen to get star on Hollywood Walk of Fame https://www. standard.co.uk/showbiz/celebr ity-news/rupaul-is-first-drag-queen-to-get-star-on-hollywood-walk-of-fame-a3792546.html … @Trevornoah";;@Trevornoah;;"975018943076360192";https://twitter.com/happystalker/status/975018943076360192
Hierkaufich;2018-03-17 07:26;0;0;"RuPaul: Spruch des Tages: "Dieser Stern auf dem Hollywood Walk of Fame bedeutet mir alles." RuPaul (57, "Modern… https:// goo.gl/fb/cm7DQS";;;;"975015520410808320";https://twitter.com/Hierkaufich/status/975015520410808320
hairydel;2018-03-17 07:21;2;2;"RuPaul is the first drag queen to get a star on the Hollywood Walk of Fame http://www. bbc.co.uk/news/newsbeat- 43441432 …";;;;"975014166879768581";https://twitter.com/hairydel/status/975014166879768581
lgbt_money;2018-03-17 07:20;0;0;"This man now has his own Hollywood Walk of Fame star! pic.twitter.com/finrkVp3R3";;;;"975014133941891072";https://twitter.com/lgbt_money/status/975014133941891072
dcbat;2018-03-17 07:15;0;0;"RuPaul honored with Hollywood Walk of Fame star https:// usat.ly/2FIBOjy via @usatoday";;@usatoday;;"975012744209543171";https://twitter.com/dcbat/status/975012744209543171
IEArtsShowbiz;2018-03-17 07:09;0;0;"RuPaul honoured as first drag queen to get star on Hollywood Walk of Fame http://www. irishexaminer.com/breakingnews/e ntertainment/rupaul-honoured-as-first-drag-queen-to-get-star-on-hollywood-walk-of-fame-833044.html … pic.twitter.com/tcbPgb9UPd";;;;"975011177645400065";https://twitter.com/IEArtsShowbiz/status/975011177645400065
thisisshuffle;2018-03-17 07:06;0;0;"RuPaul honoured as first drag queen to get star on Hollywood Walk of Fame http:// bit.ly/2ItTZqO";;;;"975010402873565184";https://twitter.com/thisisshuffle/status/975010402873565184
DarkMattersProj;2018-03-17 07:03;28;99;"Lynda Carter Will Be Getting Her Own Star on the Hollywood Walk of Fame http:// thisisdarkmatters.org/2018/03/17/lyn da-carter-will-be-getting-her-own-star-on-the-hollywood-walk-of-fame/ … pic.twitter.com/GvTnD7S0oC";;;;"975009784586944514";https://twitter.com/DarkMattersProj/status/975009784586944514
AlfredLester;2018-03-17 07:00;0;1;"RuPaul is the first drag queen to get a star on the Hollywood Walk of Fame . The 57-year-old host of RuPaul's... https:// fb.me/45015nSa2";;;;"975009066480226304";https://twitter.com/AlfredLester/status/975009066480226304
ISpaceReporter;2018-03-17 06:57;0;0;"Image copyright Amanda Edwards RuPaul is the first drag queen to get a star on the Hollywood Walk of Fame . The... https:// fb.me/RKKZe83v";;;;"975008282317414400";https://twitter.com/ISpaceReporter/status/975008282317414400
ZGadou;2018-03-17 06:55;0;2;"PLEASE GIVE @TommyWiseau A STAR ON THE HOLLYWOOD WALK OF FAME pic.twitter.com/rhw7aXxzuC";;@TommyWiseau;;"975007834864799744";https://twitter.com/ZGadou/status/975007834864799744
janiceparkers;2018-03-17 06:44;0;0;"RuPaul is first drag queen to get star on Hollywood Walk of Fame - Evening Standard https:// apple.news/A8OhmwsAPRdCx2 26RlIw1QA …";;;;"975004943202574338";https://twitter.com/janiceparkers/status/975004943202574338
PhilMphela;2018-03-17 06:40;11;89;"Congratulations to icon, trailblazer & LGBTIQ champion @RuPaul Ru got a star on the Hollywood walk of fame this week. An Emmy in 2017 and now this! Long overdue! pic.twitter.com/6tsIeq8kfD";;@RuPaul;;"975004065108250624";https://twitter.com/PhilMphela/status/975004065108250624
cellswordrin;2018-03-17 06:37;0;0;":Let's Jam: RuPaul's "Sissy That Walk" https:// youtu.be/M4d20Tyzlv0 Official congratulations to the Queen, Drag Mother of the world, Ru Paul, on receiving the most coveted Star on the Hollywood Walk of Fame ! The live stream feed of the event link -> http:// inmagazine.ca/2018/03/rupaul -gets-star-on-the-hollywood-walk-of-fame/ … .";;;;"975003240193433601";https://twitter.com/cellswordrin/status/975003240193433601
GreaterLDN;2018-03-17 06:34;0;0;"RuPaul is first drag queen to get star on Hollywood Walk of Fame https://www. standard.co.uk/showbiz/celebr ity-news/rupaul-is-first-drag-queen-to-get-star-on-hollywood-walk-of-fame-a3792546.html …";;;;"975002394131095552";https://twitter.com/GreaterLDN/status/975002394131095552
gala;2018-03-17 06:29;0;1;"RuPaul: Spruch des Tages: "Dieser Stern auf dem Hollywood Walk of Fame bedeutet mir alles… https:// goo.gl/fb/W2BYnY";;;;"975001212964581376";https://twitter.com/gala/status/975001212964581376
Inkedotter;2018-03-17 06:22;0;0;"RuPaul speaks at Hollywood Walk of Fame Star Ceremony https:// youtu.be/wbQQP6yjqBw via @YouTube LOVE";;@YouTube;;"974999310596300800";https://twitter.com/Inkedotter/status/974999310596300800
therichardglick;2018-03-17 06:20;0;0;"BREAKING TRUE BLUE NEWS, DUMPED F.B.I. JAMES McCABE IS THE NEW EXECUTIVE DIRECTOR OF THE A.C.L..U. - - GET READY FOR JAMES McCABE'S BOOK DEAL AND NANCY PELOSI WATER BOY; MID-TERM ELECTION SPEAKING TOUR; INDUCTION INTO THE VAST RIGHT WING CONSPIRACY HOLLYWOOD WALK OF FAME ;";;;;"974998830688227329";https://twitter.com/therichardglick/status/974998830688227329
movie_gal_10;2018-03-17 06:16;0;1;"Your walk down the Hollywood walk of fame makes this video awesome! pic.twitter.com/nFtBATgmDN";;;;"974997952010731520";https://twitter.com/movie_gal_10/status/974997952010731520
Bronxvoice1;2018-03-17 06:13;0;0;"Jane Fonda Presents RuPaul with His Star on Hollywood 's Walk of Fame https:// goo.gl/fb/jzVFjp";;;;"974997260873302016";https://twitter.com/Bronxvoice1/status/974997260873302016
AkaSahiry;2018-03-17 06:13;0;0;"I liked a @YouTube video http:// youtu.be/wbQQP6yjqBw?a RuPaul speaks at Hollywood Walk of Fame Star Ceremony";;@YouTube;;"974997109811261440";https://twitter.com/AkaSahiry/status/974997109811261440
community_scene;2018-03-17 05:59;0;0;"Emotional RuPaul makes history with Hollywood Walk of Fame star #hollywoodnews http:// tinyurl.com/yc2wy9t2";;;#hollywoodnews;"974993702845206528";https://twitter.com/community_scene/status/974993702845206528
zesty_celebrity;2018-03-17 05:44;0;0;"RuPaul becomes first drag queen to be honoured with star on Hollywood Walk of Fame http:// zestynews.com/post/539568?ut m_source=zesty_celebrity&utm_medium=Zesty-Twitter … pic.twitter.com/dfFtBjOf4P";;;;"974989958858539009";https://twitter.com/zesty_celebrity/status/974989958858539009
MoneyMansions;2018-03-17 05:38;0;0;"In My #FameTees #15MinutesOfFame — celebrating this special day at Hollywood Walk of Fame https:// fb.me/2qvzask43";;;#FameTees #15MinutesOfFame;"974988398166446082";https://twitter.com/MoneyMansions/status/974988398166446082
BatMikael;2018-03-17 05:26;0;0;"RuPaul wins star on Hollywood Walk of Fame . Congratulations @RuPaul pic.twitter.com/1nsnQmhGOQ";;@RuPaul;;"974985421687009281";https://twitter.com/BatMikael/status/974985421687009281
JohnnyeFontane;2018-03-17 05:26;0;0;"Elvis on Hollywood Blvd Walk of Fame in front of the Roosevelt Hotel March 2018 #love #soulmate … https://www. instagram.com/p/BgX4fDwlBj0/";;;#love #soulmate;"974985311024533504";https://twitter.com/JohnnyeFontane/status/974985311024533504
ETCanada;2018-03-17 05:26;2;7;"Video: @RuPaul gets a star on #Hollywood Walk Of Fame http:// etcnda.com/0rjBR8 pic.twitter.com/7SoA3OVhEM";;@RuPaul;#Hollywood;"974985219962015745";https://twitter.com/ETCanada/status/974985219962015745
nyientertain;2018-03-17 05:21;0;0;"Jane Fonda Presents RuPaul with His Star on Hollywood 's Walk of Fame http:// people.com/tv/jane-fonda- presents-rupaul-star-hollywood-walk-of-fame/ …";;;;"974983983149830145";https://twitter.com/nyientertain/status/974983983149830145
mefeyza;2018-03-17 05:19;1;0;"#TekBüyükBeşiktaşGerisiTRAŞ Geçenlerde Hollywood walk of fame de yildizlarin fotolarini cekiyordum.Turk oldugumu anladilar ve fb-gs maci kac kac biter dediler,bende bilmiyorum diyince fazla tiner kafa yapmis diye dalga gectiler https:// twitter.com/iykiBesiktasVa r/status/974895588830531584 …";;;#TekB;"974983505754062848";https://twitter.com/mefeyza/status/974983505754062848
mefeyza;2018-03-17 05:17;0;0;"Geçenlerde Hollywood walk of fame de yildizlarin fotolarini cekiyordum.Turk oldugumu anladilar ve fb-gs maci kac kac biter dediler,bende bilmiyorum diyince fazla tiner kafa yapmis diye dalga gectiler https:// twitter.com/iykiBesiktasVa r/status/974895588830531584 …";;;;"974983059937353729";https://twitter.com/mefeyza/status/974983059937353729
James_Thieman;2018-03-17 05:16;0;0;"Read my Mar 17 Newsletter featuring “RuPaul Honored With Star On The Hollywood Walk Of Fame ” http:// nzzl.us/NzpQvJy";;;;"974982869574733824";https://twitter.com/James_Thieman/status/974982869574733824
Anousharehman_;2018-03-17 05:16;0;0;"Jane Fonda Presents RuPaul with His Star on Hollywood 's Walk of Fame http:// ift.tt/2pk801H";;;;"974982760770174976";https://twitter.com/Anousharehman_/status/974982760770174976
HollywoodHoller;2018-03-17 05:16;0;2;"#RuPaul Gets His Star On The #Hollywood Walk of Fame http:// hollywoodholler.com/2018/03/17/rup aul-gets-star-hollywood-walk-fame/ … pic.twitter.com/nrgh7MMMyf";;;#RuPaul #Hollywood;"974982683473448960";https://twitter.com/HollywoodHoller/status/974982683473448960
LiberatorENT;2018-03-17 05:12;0;0;"Jane Fonda Presents RuPaul with His Star on Hollywood 's Walk of Fame http:// bit.ly/2IwG03m";;;;"974981713083404289";https://twitter.com/LiberatorENT/status/974981713083404289
checkissuing;2018-03-17 05:07;0;0;"Emotional RuPaul makes history with Hollywood Walk of Fame star https:// goo.gl/fb/aLkZbL";;;;"974980592537296897";https://twitter.com/checkissuing/status/974980592537296897
GaySayHello;2018-03-17 05:04;0;0;"RuPaul honoured with a star on the Hollywood Walk of Fame : https:// attitude.co.uk/article … https:// goo.gl/fb/3PZ2As";;;;"974979796210925568";https://twitter.com/GaySayHello/status/974979796210925568
goss_ie;2018-03-17 05:02;0;1;"PICS: RuPaul unveils star on the Hollywood Walk of Fame YAAAS QUEEN @RuPaul ! http:// bit.ly/2pkJ9uC pic.twitter.com/BWhyK5qNuk";;@RuPaul;;"974979281666412547";https://twitter.com/goss_ie/status/974979281666412547
Follementbijoux;2018-03-17 05:02;0;0;"Emotional RuPaul makes history with Hollywood Walk of Fame star https://www. 0news.net/?p=26507";;;;"974979184929001473";https://twitter.com/Follementbijoux/status/974979184929001473
FrankieFortuna;2018-03-17 05:01;0;0;"#Odd Emotional RuPaul makes history with Hollywood Walk of Fame star http:// owl.li/2wzj50gTgLd";;;#Odd;"974979120575733760";https://twitter.com/FrankieFortuna/status/974979120575733760
GibInsurance;2018-03-17 05:01;0;0;"Emotional RuPaul makes history with Hollywood Walk of Fame star http:// ow.ly/v8RO50gTgkw";;;;"974979081874833409";https://twitter.com/GibInsurance/status/974979081874833409
NewsBop;2018-03-17 05:01;0;0;"Emotional RuPaul makes history with Hollywood Walk of Fame star http:// ow.ly/u4xY50gTgte";;;;"974979072609615872";https://twitter.com/NewsBop/status/974979072609615872
DemocraEurope;2018-03-17 05:01;0;0;"UK Telegraph: Emotional RuPaul makes history with Hollywood Walk of Fame star http:// ow.ly/UeBL50gTgtA";;;;"974979057187160065";https://twitter.com/DemocraEurope/status/974979057187160065
AttitudeMag;2018-03-17 05:00;81;800;"RuPaul honoured with a star on the Hollywood Walk of Fame : https:// attitude.co.uk/article/17346/ rupaul-honoured-with-a-star-on-the-hollywood-walk-of-fame-1/ … pic.twitter.com/pfGDzNQLnj";;;;"974978659701415936";https://twitter.com/AttitudeMag/status/974978659701415936
NewsBlogged;2018-03-17 04:55;0;0;"Telegraph: Emotional RuPaul makes history with Hollywood Walk of Fame star https:// goo.gl/fb/712Vha";;;;"974977508679434240";https://twitter.com/NewsBlogged/status/974977508679434240
CELLOHOEKSTRA;2018-03-17 04:49;0;0;"RuPaul Honored With Star On The Hollywood Walk Of Fame https:// fb.me/IucQrU6G";;;;"974975992887422976";https://twitter.com/CELLOHOEKSTRA/status/974975992887422976
7watchlist;2018-03-17 04:49;0;2;"Television personality #RuPaul received his star on the Hollywood Walk of Fame today, calling it the "most important moment in my professional career." pic.twitter.com/3WDCkMNRiK";;;#RuPaul;"974975896217178112";https://twitter.com/7watchlist/status/974975896217178112
vote2022;2018-03-17 04:45;0;0;"Telegraph: Emotional RuPaul makes history with Hollywood Walk of Fame star http:// ow.ly/Msr550gTfWV";;;;"974975047436816384";https://twitter.com/vote2022/status/974975047436816384
Westminster_17;2018-03-17 04:45;0;0;"Emotional RuPaul makes history with Hollywood Walk of Fame star http:// ow.ly/tRB650gTfSk";;;;"974975013072855040";https://twitter.com/Westminster_17/status/974975013072855040
exploder_1;2018-03-17 04:39;0;0;"Emotional RuPaul makes history with Hollywood Walk of Fame star https://www. telegraph.co.uk/news/2018/03/1 7/emotional-rupaul-makes-history-hollywood-walk-fame-star/?utm_source=dlvr.it&utm_medium=twitter …";;;;"974973562397184000";https://twitter.com/exploder_1/status/974973562397184000
cgnetwork;2018-03-17 04:38;0;0;"Emotional RuPaul makes history with Hollywood Walk of Fame star https:// goo.gl/fb/hnPzHM";;;;"974973194955145216";https://twitter.com/cgnetwork/status/974973194955145216
funnypicRT;2018-03-17 04:34;0;0;"Emotional RuPaul makes history with Hollywood Walk of Fame star http:// dlvr.it/QLMx5Z";;;;"974972127488098304";https://twitter.com/funnypicRT/status/974972127488098304
icelebrity2;2018-03-17 04:33;0;0;"RuPaul honoured as first drag queen to get star on Hollywood Walk of Fame - http:// tinyurl.com/y97bedr6";;;;"974971998307680256";https://twitter.com/icelebrity2/status/974971998307680256
Fiffykung;2018-03-17 04:30;165;28;"RuPaul ไปออกงาน Hollywood Walk of Fame ของตัวเอง คือนานๆ จะได้พาแฟนตัวเองมาออกบ้าง จริงๆ แฟนแม่ก็เท่นะ แต่ไม่ค่อยได้ออกงาน pic.twitter.com/ActWu553W8";;;;"974971134742470661";https://twitter.com/Fiffykung/status/974971134742470661
WorldOfWonder;2018-03-17 04:30;54;387;"Just in case you missed this HUGE news... @RuPaul got her star on the Hollywood Walk of Fame yesterday! Catch all the pics here! http:// ow.ly/LTVS30iZYov";;@RuPaul;;"974971134079889408";https://twitter.com/WorldOfWonder/status/974971134079889408
ZABulletin;2018-03-17 04:26;0;0;"Emotional RuPaul makes history with Hollywood Walk of Fame star | http:// bit.ly/2HG7K4l";;;;"974970179255001088";https://twitter.com/ZABulletin/status/974970179255001088
Fiffykung;2018-03-17 04:22;0;0;"RuPaul - Hollywood Walk of Fame Ceremony - Live Stream https:// youtu.be/Bxj9ZZKDbQ8 via @YouTube";;@YouTube;;"974969270659461120";https://twitter.com/Fiffykung/status/974969270659461120
HeatingProf;2018-03-17 04:22;0;0;"Emotional RuPaul makes history with Hollywood Walk of Fame star https://www. telegraph.co.uk/news/2018/03/1 7/emotional-rupaul-makes-history-hollywood-walk-fame-star/ …";;;;"974969153651118080";https://twitter.com/HeatingProf/status/974969153651118080
SurreyEBS;2018-03-17 04:22;0;0;"Emotional RuPaul makes history with Hollywood Walk of Fame star https://www. telegraph.co.uk/news/2018/03/1 7/emotional-rupaul-makes-history-hollywood-walk-fame-star/ …";;;;"974969129986854912";https://twitter.com/SurreyEBS/status/974969129986854912
binauralscouk;2018-03-17 04:22;0;0;"Emotional RuPaul makes history with Hollywood Walk of Fame star https://www. binaurals.co.uk/emotional-rupa ul-makes-history-with-hollywood-walk-of-fame-star/ … pic.twitter.com/R2oWfSzl2L";;;;"974969116896342016";https://twitter.com/binauralscouk/status/974969116896342016
TelegraphNews;2018-03-17 04:18;5;14;"Emotional RuPaul makes history with Hollywood Walk of Fame star https://www. telegraph.co.uk/news/2018/03/1 7/emotional-rupaul-makes-history-hollywood-walk-fame-star/?utm_source=dlvr.it&utm_medium=twitter …";;;;"974968224742760448";https://twitter.com/TelegraphNews/status/974968224742760448
Telegraph;2018-03-17 04:14;43;149;"RuPaul fights back tears, calling it a dream come true as he becomes the first drag queen to get a star on the Hollywood Walk of Fame . pic.twitter.com/Bi0BUjdXXS";;;;"974967234182467586";https://twitter.com/Telegraph/status/974967234182467586
inteldose;2018-03-17 04:13;0;0;"Emotional RuPaul makes history with Hollywood Walk of Fame star http:// bit.ly/2G34brZ";;;;"974966853926825984";https://twitter.com/inteldose/status/974966853926825984
Steel_Sharpener;2018-03-17 04:07;0;0;"Donald Trump's Hollywood Walk Of Fame Star Demolished By Sledgehammers | Deadline http:// ref.gl/c8nM58p9";;;;"974965526731649025";https://twitter.com/Steel_Sharpener/status/974965526731649025
nbcbayarea;2018-03-17 04:00;1;5;"Hollywood 's A-listers, from "X-Files" sleuth Gillian Anderson to Disney icon Minnie Mouse, here are the stars who have been honored and forever immortalized on the Hollywood Walk of Fame . http:// nbcbay.com/5nqMrlo";;;;"974963624149241856";https://twitter.com/nbcbayarea/status/974963624149241856
RickRobin94;2018-03-17 03:41;0;1;"https:// youtu.be/wbQQP6yjqBw via @YouTube Another star on the Hollywood Walk of Fame . Can you believe this, @realajbenza ?";;@YouTube @realajbenza;;"974958932849344512";https://twitter.com/RickRobin94/status/974958932849344512
cnnphilippines;2018-03-17 03:34;3;11;"Two-time Emmy winner RuPaul gets star on Hollywood Walk of Fame http://www. cnn.ph pic.twitter.com/i6GazJAKAp";;;;"974957186475413504";https://twitter.com/cnnphilippines/status/974957186475413504
poisonedteapot;2018-03-17 03:28;0;7;"RuPaul finally has a star on the Hollywood walk of fame . Con-drag-ulations are in order!";;;;"974955506723971073";https://twitter.com/poisonedteapot/status/974955506723971073
DrApocalypse;2018-03-17 02:40;0;0;"RuPaul, inaugurata la sua stella sulla Hollywood Walk of Fame – foto http://www. gay.it/primo-piano/vi deo/rupaul-jane-fonda-stella-hollywood-walk-of-fame …";;;;"974943618367655936";https://twitter.com/DrApocalypse/status/974943618367655936
greatjoe01;2018-03-17 02:06;1;0;"Whosoever made that backbeat for Marvin Gaye's Sexual Healing deserves a Grammy for a Lifetime Achievement and a star in the Hollywood Walk of Fame . Believe that beat is legendary and will last for generations to come";;;;"974934929124593666";https://twitter.com/greatjoe01/status/974934929124593666
BuckAngel;2018-03-17 01:56;12;37;"RuPaul becomes first drag queen to be honoured with star on Hollywood Walk of Fame http:// flip.it/TB3EXf";;;;"974932578493857792";https://twitter.com/BuckAngel/status/974932578493857792
RED_LiPS_89;2018-03-17 01:55;1;4;"@MissyElliott deserves a lifetime achievement award and a Hollywood walk of fame star";;@MissyElliott;;"974932328282771456";https://twitter.com/RED_LiPS_89/status/974932328282771456
GothItBoy;2018-03-17 01:51;0;0;". @RuPaul So happy 4 U & proud of u Mama Ru!!! Condragulations on ur on the Hollywood Walk of Fame !!! U r an inspiration & beacon of hope 4 all esp 2 the LGBT community #IfRuCanDoItICanDoItToo U r the biggest star #CharismaUniquenessNerveTalent pic.twitter.com/7WSS5TOaZV";;@RuPaul;#IfRuCanDoItICanDoItToo #CharismaUniquenessNerveTalent;"974931310920851456";https://twitter.com/GothItBoy/status/974931310920851456
Independent_ie;2018-03-17 01:51;5;39;"#VIDEO : RuPaul honoured as first drag queen to get star on Hollywood Walk of Fame http:// indo.ie/IBJ230j0cej pic.twitter.com/cYECadd0VK";;;#VIDEO;"974931270584193024";https://twitter.com/Independent_ie/status/974931270584193024
thatsjae;2018-03-17 01:37;0;1;"now i have to go to the hollywood walk of fame in full drag and spit my gum out on rupaul’s star.";;;;"974927592330428416";https://twitter.com/thatsjae/status/974927592330428416
_todays_news_;2018-03-17 01:30;0;0;"RuPaul honored with Hollywood Walk of Fame star #usatoday http:// rssfeeds.usatoday.com/~/533061934/0/ usatoday-lifetopstories~RuPaul-honored-with-Hollywood-Walk-of-Fame-star/ …";;;#usatoday;"974925974071427072";https://twitter.com/_todays_news_/status/974925974071427072
prphotos;2018-03-17 01:17;0;0;"RuPaul Honored with a Star on the Hollywood Walk of Fame http:// ift.tt/2HCCcMI pic.twitter.com/2h9Moemjla";;;;"974922739004952576";https://twitter.com/prphotos/status/974922739004952576
gaymoviebuff;2018-03-17 01:10;0;0;"Famous Drag Performer RuPaul Received His Hollywood Walk Of Fame Star Today https:// youtu.be/lgOMlH681ys via @YouTube #rupaul #hollywoodwalkoffame";;@YouTube;#rupaul #hollywoodwalkoffame;"974920997592690688";https://twitter.com/gaymoviebuff/status/974920997592690688
sastrod8;2018-03-17 01:06;0;0;"RuPaul Serves Up Inspiration at Hollywood Walk of Fame Ceremony - http:// neobazi.net/rupaul-serves- up-inspiration-at-hollywood-walk-of-fame-ceremony.html … pic.twitter.com/mwUE5l9Pvu";;;;"974919986606231553";https://twitter.com/sastrod8/status/974919986606231553
men24UK;2018-03-17 00:50;1;1;"Queer Stars Shine Bright On Hollywood Walk Of Fame (NewNowNext) https:// buff.ly/2GysPOQ";;;;"974915742897405957";https://twitter.com/men24UK/status/974915742897405957
LosAngelesCP;2018-03-17 00:44;0;0;"WORK IT: After 35 years in show business, iconic drag queen RuPaul receives star on Hollywood Walk of Fame … http:// toplocalnow.com/us/los-angeles /topics/walk-of-fame …";;;;"974914282856112128";https://twitter.com/LosAngelesCP/status/974914282856112128
imbkay;2018-03-17 00:43;0;0;"I'm at Hollywood Walk of Fame in Hollywood , CA https://www. swarmapp.com/c/3VZmmb4AgH8";;;;"974914194020581376";https://twitter.com/imbkay/status/974914194020581376
JoeySeymour12;2018-03-17 00:40;0;0;"@RuPaul - Congratulations on your star on the Hollywood Walk of Fame ! You absolutely deserve it! pic.twitter.com/QJPH5OJSYf";;@RuPaul;;"974913251828903943";https://twitter.com/JoeySeymour12/status/974913251828903943
prphotos;2018-03-17 00:17;0;0;"RuPaul Honored with a Star on the Hollywood Walk of Fame http:// ift.tt/2HCCcMI pic.twitter.com/iVDm9a3Qpp";;;;"974907681864593408";https://twitter.com/prphotos/status/974907681864593408
BarkinMoon;2018-03-17 00:16;0;0;"RuPaul becomes first drag queen to be honoured with star on Hollywood Walk of Fame http:// dlvr.it/QLLwky pic.twitter.com/oTRkKHgeyd";;;;"974907210399543296";https://twitter.com/BarkinMoon/status/974907210399543296
e_diginet;2018-03-17 00:15;0;0;"RuPaul becomes first drag queen to be honoured with star on Hollywood Walk of Fame - Jane Fonda, whose show Grace And Frankie has featured the drag artist, was there to present the honour http:// ow.ly/tfAl50gTavL";;;;"974907074613317632";https://twitter.com/e_diginet/status/974907074613317632
ABC7;2018-03-17 00:14;92;591;"WORK IT: After 35 years in show business, iconic drag queen @RuPaul receives star on Hollywood Walk of Fame http:// abc7.la/2FNyhw8 pic.twitter.com/G2cCIpxZrf";;@RuPaul;;"974906818496315392";https://twitter.com/ABC7/status/974906818496315392
FamousOnBlast;2018-03-17 00:13;0;0;".RuPaul says it "means the world" to receive a star on the Hollywood Walk of Fame . http:// et.tv/2GzfLsy pic.twitter.com/Ta1CbrfwCx #Entertainment #Hollywood";;;#Entertainment #Hollywood;"974906467009646592";https://twitter.com/FamousOnBlast/status/974906467009646592
Tanvirideas;2018-03-17 00:12;0;0;"RuPaul Serves Up Inspiration at Hollywood Walk of Fame Ceremony pic.twitter.com/TT782Ii59O";;;;"974906232581521408";https://twitter.com/Tanvirideas/status/974906232581521408
